customer_id,country,gender,membership_tier,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,age,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,reviews_given,avg_review_score,returns_made,wishlist_items,newsletter_subscribed,customer_tenure_days,orders_per_year,reviews_per_order,returns_per_order,churned
C00151,South Korea,Female,Silver,Clothing & Apparel,Mobile,PayPal,Paid Ad,31,15,2047.93,132.81,17,3,3.4,1,8,1,549,9.97950819672131,0.2,0.06666666666666667,0
C00152,United States,Male,Free,Travel & Luggage,Desktop,Debit Card,Direct,18,9,433.21,50.59,41,2,4.5,0,4,1,691,4.757235890014472,0.2222222222222222,0.0,0
C00153,United States,Male,Free,Food & Grocery,Mobile,Bank Transfer,Paid Ad,36,28,3688.72,141.12,148,7,4.7,1,1,1,2013,5.080476900149031,0.25,0.03571428571428571,0
C00154,United States,Male,Free,Jewelry & Accessories,Desktop,Debit Card,Email Campaign,34,24,1943.13,92.81,23,5,4.2,3,14,1,1146,7.649214659685864,0.20833333333333334,0.125,0
C00155,Germany,Male,Free,Electronics,Mobile,PayPal,Paid Ad,40,5,489.49,101.33,44,1,3.8,0,7,0,1440,1.2682291666666667,0.2,0.0,0
C00156,United Kingdom,Male,Free,Electronics,Desktop,Debit Card,Paid Ad,18,1,100.16,114.47,39,0,4.1,0,10,0,1181,0.30927180355630823,0.0,0.0,0
C00157,France,Male,Gold,Beauty & Personal Care,Mobile,Buy Now Pay Later,Direct,24,34,5805.03,151.44,53,4,4.2,1,18,0,39,318.4230769230769,0.11764705882352941,0.029411764705882353,0
C00158,Italy,Male,Gold,Home & Kitchen,Tablet,Debit Card,Paid Ad,19,21,844.0,41.36,14,2,3.7,1,3,1,264,29.05397727272727,0.09523809523809523,0.047619047619047616,0
C00159,United Kingdom,Female,Silver,Home & Kitchen,Desktop,Credit Card,Social Media,21,9,390.17,43.47,213,0,3.4,0,2,1,603,5.451492537313433,0.0,0.0,0
C00160,United Kingdom,Female,Free,Clothing & Apparel,Desktop,UPI / Digital Wallet,Paid Ad,39,10,478.08,43.87,41,1,3.0,0,10,0,197,18.54060913705584,0.1,0.0,0
C00161,Sweden,Male,Free,Beauty & Personal Care,Tablet,PayPal,Social Media,61,11,275.08,25.76,57,2,4.2,1,20,1,1847,2.175284244721169,0.18181818181818182,0.09090909090909091,0
C00162,United Kingdom,Male,Gold,Automotive,Tablet,Credit Card,Email Campaign,28,2,255.61,121.1,4,0,3.5,0,7,0,194,3.7654639175257736,0.0,0.0,0
C00163,United States,Male,Free,Sports & Outdoors,Desktop,UPI / Digital Wallet,Email Campaign,40,10,738.93,85.91,246,1,4.3,1,1,0,1837,1.988296135002722,0.1,0.1,1
C00164,India,Male,Gold,Beauty & Personal Care,Mobile,Credit Card,Organic Search,27,1,100.78,107.08,26,0,4.4,0,4,0,78,4.6826923076923075,0.0,0.0,0
C00165,Japan,Female,Silver,Electronics,Mobile,Credit Card,Organic Search,29,43,5624.95,129.84,29,13,4.2,0,0,1,1340,11.72070895522388,0.3023255813953488,0.0,0
C00166,India,Female,Gold,Electronics,Desktop,Credit Card,Organic Search,53,8,1094.93,138.82,38,3,4.3,0,9,0,186,15.709677419354838,0.375,0.0,0
C00167,India,Female,Silver,Electronics,Mobile,Bank Transfer,Organic Search,38,7,270.65,38.8,37,0,4.3,0,2,1,215,11.89186046511628,0.0,0.0,0
C00168,India,Female,Free,Electronics,Mobile,Buy Now Pay Later,Organic Search,26,46,6452.08,148.8,26,10,4.0,6,1,1,444,37.84121621621622,0.21739130434782608,0.13043478260869565,0
C00169,India,Male,Free,Electronics,Tablet,Credit Card,Email Campaign,34,7,220.7,27.63,47,2,4.6,0,0,1,659,3.879742033383915,0.2857142857142857,0.0,0
C00170,India,Male,Silver,Beauty & Personal Care,Mobile,Credit Card,Paid Ad,41,19,1523.22,90.82,120,7,4.7,1,4,1,1043,6.6536433365292424,0.3684210526315789,0.05263157894736842,0
C00171,Brazil,Other,Gold,Health & Wellness,Tablet,Debit Card,Email Campaign,28,8,553.75,78.75,105,2,3.9,0,3,1,171,17.087719298245613,0.25,0.0,0
C00172,United States,Female,Silver,Jewelry & Accessories,Desktop,Credit Card,Social Media,36,5,265.62,57.22,100,0,3.9,0,2,1,430,4.247093023255814,0.0,0.0,0
C00173,Germany,Male,Free,Food & Grocery,Mobile,Debit Card,Email Campaign,46,64,14180.27,200.53,30,11,2.4,3,8,1,1076,21.724907063197026,0.171875,0.046875,0
C00174,United States,Male,Free,Clothing & Apparel,Tablet,Buy Now Pay Later,Paid Ad,36,34,2196.64,65.86,21,12,4.1,2,6,1,313,39.67571884984026,0.35294117647058826,0.058823529411764705,0
C00175,United States,Male,Free,Clothing & Apparel,Mobile,PayPal,Paid Ad,43,10,2638.55,254.6,52,1,4.6,0,6,1,1272,2.8714622641509435,0.1,0.0,0
C00176,United States,Female,Silver,Food & Grocery,Mobile,Credit Card,Referral,31,1,29.63,30.28,94,0,3.3,0,7,0,1075,0.3397674418604651,0.0,0.0,0
C00177,United Kingdom,Female,Free,Electronics,Desktop,Credit Card,Referral,24,17,1671.8,99.61,90,5,4.7,1,5,1,1079,5.7546339202965715,0.29411764705882354,0.058823529411764705,0
C00178,Australia,Male,Free,Books,Desktop,Credit Card,Social Media,34,25,2617.39,103.34,27,1,4.6,1,6,0,31,294.55645161290323,0.04,0.04,0
C00179,France,Male,Free,Pet Supplies,Tablet,UPI / Digital Wallet,Social Media,56,2,152.47,77.95,79,0,3.9,0,0,1,307,2.3794788273615635,0.0,0.0,1
C00180,Poland,Female,Free,Home & Kitchen,Tablet,Debit Card,Social Media,42,38,3138.46,76.33,9,10,4.4,0,4,0,990,14.019696969696968,0.2631578947368421,0.0,0
C00181,Germany,Male,Free,Electronics,Mobile,Debit Card,Paid Ad,18,3,277.53,102.6,60,0,4.1,0,5,1,559,1.960196779964222,0.0,0.0,0
C00182,United Kingdom,Male,Silver,Toys & Games,Desktop,PayPal,Email Campaign,43,25,3509.04,139.41,7,5,4.8,0,2,0,409,22.325794621026894,0.2,0.0,0
C00183,United States,Female,Free,Clothing & Apparel,Desktop,Credit Card,Direct,42,35,1060.74,34.97,97,6,3.1,4,1,1,356,35.90941011235955,0.17142857142857143,0.11428571428571428,0
C00184,Germany,Female,Gold,Clothing & Apparel,Mobile,UPI / Digital Wallet,Social Media,28,7,271.61,35.91,25,1,3.9,0,4,1,588,4.348214285714286,0.14285714285714285,0.0,0
C00185,Australia,Male,Free,Books,Mobile,Credit Card,Organic Search,35,11,5311.5,440.49,16,1,4.4,1,3,0,87,46.18103448275862,0.09090909090909091,0.09090909090909091,0
C00186,India,Female,Gold,Office Supplies,Mobile,Bank Transfer,Paid Ad,39,10,579.12,66.78,5,3,4.5,0,5,0,898,4.067371937639198,0.3,0.0,0
C00187,United Kingdom,Female,Free,Health & Wellness,Tablet,Credit Card,Social Media,27,3,71.59,25.25,1,1,4.7,0,0,1,528,2.075284090909091,0.3333333333333333,0.0,0
C00188,Japan,Male,Free,Beauty & Personal Care,Mobile,Credit Card,Paid Ad,47,3,809.76,270.54,158,0,4.6,0,6,1,295,3.714406779661017,0.0,0.0,0
C00189,United States,Male,Platinum,Toys & Games,Tablet,Credit Card,Direct,23,39,7181.8,166.66,41,14,4.6,3,0,0,38,374.8618421052631,0.358974358974359,0.07692307692307693,0
C00190,Australia,Female,Free,Sports & Outdoors,Mobile,Credit Card,Organic Search,22,12,664.36,52.67,27,2,4.0,1,15,0,24,182.625,0.16666666666666666,0.08333333333333333,0
C00191,United States,Female,Free,Home & Kitchen,Tablet,Credit Card,Organic Search,54,2,90.42,46.21,43,0,4.7,0,0,1,2319,0.31500646830530404,0.0,0.0,1
C00192,United States,Female,Free,Electronics,Mobile,PayPal,Paid Ad,24,9,1199.02,132.24,119,2,2.9,0,0,0,35,93.92142857142858,0.2222222222222222,0.0,0
C00193,Singapore,Male,Free,Electronics,Desktop,UPI / Digital Wallet,Social Media,29,41,1195.85,26.96,10,4,3.2,0,9,0,515,29.07815533980582,0.0975609756097561,0.0,0
C00194,India,Female,Platinum,Clothing & Apparel,Tablet,Debit Card,Organic Search,22,10,583.65,52.75,1,0,4.4,0,6,1,480,7.609375,0.0,0.0,0
C00195,United States,Female,Free,Home & Kitchen,Desktop,Credit Card,Email Campaign,42,10,1851.84,197.86,78,1,4.6,0,8,1,102,35.80882352941177,0.1,0.0,0
C00196,South Africa,Female,Free,Health & Wellness,Mobile,Credit Card,Email Campaign,53,36,1555.99,44.68,2,6,4.2,0,7,0,268,49.06343283582089,0.16666666666666666,0.0,0
C00197,Poland,Female,Free,Clothing & Apparel,Mobile,Buy Now Pay Later,Social Media,49,16,1250.27,74.79,173,6,4.4,0,0,1,322,18.149068322981368,0.375,0.0,0
C00198,United States,Male,Free,Clothing & Apparel,Desktop,Bank Transfer,Organic Search,36,18,821.87,53.02,71,1,4.4,0,2,0,1935,3.3976744186046512,0.05555555555555555,0.0,0
C00199,Singapore,Male,Gold,Health & Wellness,Mobile,UPI / Digital Wallet,Organic Search,54,6,482.86,85.91,8,0,3.6,0,4,1,995,2.2025125628140705,0.0,0.0,0
C00200,United States,Female,Gold,Electronics,Mobile,Bank Transfer,Social Media,33,6,472.98,70.68,17,1,3.6,0,2,1,1271,1.7242328874901651,0.16666666666666666,0.0,1
C00201,Germany,Female,Free,Electronics,Desktop,PayPal,Organic Search,50,2,340.2,148.39,13,0,4.3,0,1,1,758,0.9637203166226913,0.0,0.0,0
C00202,United States,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Organic Search,50,6,132.21,20.18,18,1,4.7,0,5,1,397,5.520151133501259,0.16666666666666666,0.0,0
C00203,Australia,Female,Silver,Home & Kitchen,Tablet,Credit Card,Paid Ad,25,42,1790.06,38.95,44,9,3.6,4,1,1,450,34.089999999999996,0.21428571428571427,0.09523809523809523,0
C00204,Netherlands,Female,Free,Electronics,Mobile,Credit Card,Direct,18,5,876.47,169.9,56,0,4.4,0,11,0,1972,0.9260902636916836,0.0,0.0,0
C00205,United Kingdom,Female,Free,Home & Kitchen,Mobile,Credit Card,Organic Search,18,14,1595.82,119.99,48,1,4.4,0,3,1,1031,4.959747817652764,0.07142857142857142,0.0,0
C00206,Netherlands,Male,Free,Sports & Outdoors,Desktop,PayPal,Email Campaign,43,1,131.82,145.54,53,0,4.5,0,3,0,1653,0.220961887477314,0.0,0.0,0
C00207,South Korea,Female,Free,Clothing & Apparel,Desktop,Bank Transfer,Organic Search,28,1,120.91,121.88,18,0,4.7,0,12,1,1545,0.23640776699029126,0.0,0.0,0
C00208,United States,Male,Free,Beauty & Personal Care,Desktop,PayPal,Organic Search,35,28,1602.94,62.12,1,8,4.5,2,4,0,111,92.13513513513513,0.2857142857142857,0.07142857142857142,0
C00209,Brazil,Female,Free,Home & Kitchen,Tablet,Bank Transfer,Email Campaign,38,16,838.18,50.36,22,4,3.5,1,6,1,88,66.4090909090909,0.25,0.0625,0
C00210,France,Female,Free,Electronics,Mobile,Credit Card,Social Media,18,20,3006.0,141.0,2,3,4.2,0,1,1,574,12.726480836236934,0.15,0.0,0
C00211,Brazil,Female,Free,Books,Desktop,Bank Transfer,Organic Search,18,11,839.31,71.5,5,2,3.0,0,8,0,378,10.628968253968253,0.18181818181818182,0.0,0
C00212,Sweden,Male,Free,Clothing & Apparel,Mobile,Credit Card,Email Campaign,41,44,3038.01,68.44,37,17,4.3,1,10,1,536,29.98320895522388,0.38636363636363635,0.022727272727272728,0
C00213,United States,Female,Gold,Clothing & Apparel,Mobile,Credit Card,Direct,36,36,4167.29,105.58,8,1,4.1,4,0,1,788,16.686548223350254,0.027777777777777776,0.1111111111111111,0
C00214,United States,Female,Free,Clothing & Apparel,Desktop,Credit Card,Referral,18,12,72.39,5.81,32,3,4.8,1,1,1,517,8.477756286266924,0.25,0.08333333333333333,0
C00215,United States,Male,Free,Clothing & Apparel,Mobile,Debit Card,Direct,42,22,3447.09,183.15,70,1,4.6,1,4,1,484,16.602272727272727,0.045454545454545456,0.045454545454545456,0
C00216,Canada,Female,Platinum,Health & Wellness,Mobile,Credit Card,Social Media,35,7,214.64,28.1,208,0,3.2,0,26,0,254,10.065944881889765,0.0,0.0,1
C00217,Netherlands,Female,Free,Books,Desktop,Credit Card,Email Campaign,55,4,103.63,23.19,128,1,4.2,0,3,1,1073,1.3616029822926374,0.25,0.0,0
C00218,United Kingdom,Female,Silver,Pet Supplies,Mobile,Credit Card,Social Media,23,11,533.99,44.22,86,1,4.5,0,2,1,30,133.925,0.09090909090909091,0.0,0
C00219,France,Male,Free,Electronics,Mobile,PayPal,Social Media,55,13,915.77,66.75,79,1,3.8,1,4,1,13,365.25,0.07692307692307693,0.07692307692307693,0
C00220,Mexico,Female,Free,Office Supplies,Desktop,Credit Card,Email Campaign,48,2,150.69,80.28,39,0,3.3,0,10,0,480,1.521875,0.0,0.0,1
C00221,Italy,Male,Gold,Sports & Outdoors,Tablet,Debit Card,Social Media,53,2,485.8,277.24,184,0,3.0,0,0,1,41,17.817073170731707,0.0,0.0,1
C00222,United States,Female,Platinum,Food & Grocery,Mobile,Debit Card,Organic Search,60,7,208.68,30.29,28,2,4.1,0,9,1,1117,2.2889435989256937,0.2857142857142857,0.0,0
C00223,India,Female,Free,Electronics,Desktop,PayPal,Social Media,40,7,1703.28,221.22,74,0,4.4,0,20,1,24,106.53125,0.0,0.0,0
C00224,India,Female,Free,Electronics,Mobile,Credit Card,Direct,48,8,577.78,82.71,79,2,3.0,0,4,0,105,27.82857142857143,0.25,0.0,0
C00225,United States,Male,Free,Electronics,Desktop,PayPal,Organic Search,40,3,496.93,158.42,42,0,4.3,0,1,1,553,1.981464737793852,0.0,0.0,0
C00226,United States,Other,Free,Clothing & Apparel,Desktop,Buy Now Pay Later,Social Media,27,1,99.91,91.09,16,0,3.6,0,8,1,1009,0.36199207135778,0.0,0.0,0
C00227,India,Female,Silver,Electronics,Mobile,PayPal,Social Media,22,24,1227.45,49.67,13,1,4.1,1,1,1,481,18.224532224532226,0.041666666666666664,0.041666666666666664,0
C00228,Poland,Male,Silver,Books,Desktop,UPI / Digital Wallet,Paid Ad,23,11,765.96,62.37,10,1,3.8,1,0,1,33,121.74999999999999,0.09090909090909091,0.09090909090909091,0
C00229,South Africa,Female,Silver,Automotive,Tablet,UPI / Digital Wallet,Organic Search,34,27,2403.08,92.13,26,6,3.9,1,0,1,532,18.537124060150376,0.2222222222222222,0.037037037037037035,0
C00230,Italy,Female,Silver,Health & Wellness,Desktop,Debit Card,Social Media,58,4,26.53,6.92,94,1,3.8,0,0,1,292,5.0034246575342465,0.25,0.0,0
C00231,United Kingdom,Male,Gold,Clothing & Apparel,Mobile,Debit Card,Organic Search,39,3,198.45,63.69,18,0,4.1,0,6,1,175,6.261428571428572,0.0,0.0,0
C00232,Mexico,Male,Free,Electronics,Mobile,PayPal,Social Media,40,10,873.47,91.57,5,2,3.9,0,5,1,92,39.70108695652174,0.2,0.0,0
C00233,France,Male,Gold,Electronics,Mobile,PayPal,Paid Ad,63,45,6187.73,149.51,81,6,4.2,4,1,0,427,38.492388758782205,0.13333333333333333,0.08888888888888889,0
C00234,India,Male,Gold,Sports & Outdoors,Mobile,Credit Card,Email Campaign,57,24,1978.44,96.24,88,4,4.3,3,21,1,39,224.76923076923077,0.16666666666666666,0.125,1
C00235,United States,Male,Gold,Electronics,Desktop,Credit Card,Paid Ad,46,6,148.34,23.41,27,0,4.7,0,5,1,165,13.281818181818183,0.0,0.0,0
C00236,France,Female,Free,Books,Desktop,Credit Card,Direct,36,7,329.53,42.71,21,0,2.8,0,4,1,406,6.297413793103448,0.0,0.0,0
C00237,Germany,Other,Free,Home & Kitchen,Mobile,PayPal,Organic Search,41,12,580.45,43.42,22,2,3.7,1,0,0,1347,3.253897550111359,0.16666666666666666,0.08333333333333333,0
C00238,United Kingdom,Female,Free,Food & Grocery,Mobile,Debit Card,Organic Search,50,9,529.66,65.58,20,2,3.9,0,1,0,403,8.156947890818858,0.2222222222222222,0.0,0
C00239,United Kingdom,Male,Free,Food & Grocery,Tablet,Cryptocurrency,Organic Search,18,14,1421.61,104.02,25,3,4.3,1,2,1,1417,3.608680310515173,0.21428571428571427,0.07142857142857142,0
C00240,United States,Male,Free,Electronics,Mobile,Bank Transfer,Social Media,33,18,1619.2,95.5,94,4,4.4,1,6,1,431,15.254060324825986,0.2222222222222222,0.05555555555555555,0
C00241,France,Other,Platinum,Beauty & Personal Care,Mobile,UPI / Digital Wallet,Social Media,29,1,98.87,114.89,56,0,3.6,0,3,1,465,0.785483870967742,0.0,0.0,0
C00242,Mexico,Male,Platinum,Travel & Luggage,Desktop,Debit Card,Organic Search,47,2,318.35,151.98,14,0,3.8,0,0,1,225,3.2466666666666666,0.0,0.0,0
C00243,South Korea,Male,Silver,Electronics,Mobile,Debit Card,Social Media,65,13,644.41,55.45,239,2,4.7,1,0,1,147,32.30102040816326,0.15384615384615385,0.07692307692307693,0
C00244,Germany,Female,Silver,Clothing & Apparel,Mobile,Credit Card,Organic Search,45,14,1916.6,127.23,174,5,4.7,1,0,1,249,20.53614457831325,0.35714285714285715,0.07142857142857142,0
C00245,United States,Female,Free,Books,Mobile,UPI / Digital Wallet,Paid Ad,45,7,1261.32,158.31,76,0,4.1,0,1,0,91,28.096153846153847,0.0,0.0,0
C00246,Canada,Male,Silver,Office Supplies,Mobile,Credit Card,Paid Ad,18,4,101.12,27.26,46,0,3.6,0,0,1,728,2.006868131868132,0.0,0.0,0
C00247,France,Male,Free,Clothing & Apparel,Mobile,UPI / Digital Wallet,Organic Search,46,5,75.0,13.61,23,1,4.8,0,6,0,914,1.99808533916849,0.2,0.0,0
C00248,Spain,Other,Free,Electronics,Mobile,UPI / Digital Wallet,Direct,38,14,1130.23,79.13,5,0,3.2,0,2,0,565,9.050442477876107,0.0,0.0,0
C00249,United States,Female,Gold,Food & Grocery,Mobile,Credit Card,Organic Search,50,2,348.36,170.62,91,0,4.3,0,0,0,43,16.988372093023255,0.0,0.0,0
C00250,UAE,Male,Gold,Home & Kitchen,Tablet,Credit Card,Organic Search,46,17,1296.33,81.97,21,5,4.9,0,3,1,3,2069.75,0.29411764705882354,0.0,0
C00251,United States,Female,Silver,Books,Mobile,Credit Card,Email Campaign,52,33,1042.99,35.46,124,7,4.4,0,1,1,203,59.3756157635468,0.21212121212121213,0.0,0
C00252,India,Male,Free,Toys & Games,Mobile,PayPal,Direct,23,30,1972.94,64.58,45,8,4.2,1,14,1,804,13.628731343283581,0.26666666666666666,0.03333333333333333,0
C00253,United States,Female,Silver,Toys & Games,Mobile,Debit Card,Social Media,28,2,257.05,126.45,29,0,3.4,0,4,0,534,1.3679775280898878,0.0,0.0,0
C00254,India,Female,Silver,Pet Supplies,Tablet,Credit Card,Email Campaign,66,11,533.29,47.15,3,0,3.8,0,0,1,786,5.111641221374046,0.0,0.0,0
C00255,United States,Male,Gold,Beauty & Personal Care,Mobile,Buy Now Pay Later,Paid Ad,35,30,3624.58,113.9,51,1,3.7,2,0,1,184,59.551630434782616,0.03333333333333333,0.06666666666666667,0
C00256,India,Female,Free,Food & Grocery,Desktop,Debit Card,Organic Search,33,5,203.25,35.9,5,0,4.9,0,5,0,444,4.113175675675675,0.0,0.0,0
C00257,United Kingdom,Male,Gold,Home & Kitchen,Desktop,PayPal,Direct,42,11,1185.89,109.0,53,1,4.0,1,2,1,87,46.18103448275862,0.09090909090909091,0.09090909090909091,0
C00258,India,Female,Free,Sports & Outdoors,Mobile,Debit Card,Organic Search,22,7,355.73,59.33,42,1,4.4,0,1,0,12,213.0625,0.14285714285714285,0.0,0
C00259,India,Male,Free,Electronics,Mobile,Bank Transfer,Organic Search,18,2,255.19,129.61,3,0,4.5,0,1,1,787,0.9282083862770013,0.0,0.0,0
C00260,United Kingdom,Female,Free,Home & Kitchen,Desktop,Credit Card,Paid Ad,36,20,2328.97,120.7,5,7,3.3,1,2,0,1086,6.726519337016574,0.35,0.05,0
C00261,France,Female,Free,Beauty & Personal Care,Tablet,PayPal,Organic Search,35,2,161.88,78.79,33,0,3.8,0,0,1,979,0.7461695607763024,0.0,0.0,0
C00262,United States,Female,Free,Travel & Luggage,Desktop,Debit Card,Email Campaign,47,3,52.9,20.27,15,1,4.7,0,17,1,1114,0.9836175942549371,0.3333333333333333,0.0,0
C00263,Germany,Female,Silver,Travel & Luggage,Desktop,Debit Card,Organic Search,25,71,25995.03,413.57,181,15,3.7,4,6,1,1004,25.82943227091633,0.2112676056338028,0.056338028169014086,0
C00264,India,Female,Free,Home & Kitchen,Mobile,Credit Card,Organic Search,18,21,1650.96,87.81,50,2,4.6,2,8,1,137,55.98722627737226,0.09523809523809523,0.09523809523809523,0
C00265,Mexico,Male,Gold,Home & Kitchen,Tablet,PayPal,Paid Ad,18,36,1882.69,58.22,388,12,4.4,5,0,1,372,35.346774193548384,0.3333333333333333,0.1388888888888889,0
C00266,United States,Female,Silver,Electronics,Desktop,Credit Card,Social Media,34,74,16178.31,240.83,24,21,3.9,8,3,1,304,88.9095394736842,0.28378378378378377,0.10810810810810811,0
C00267,United States,Female,Gold,Books,Mobile,Debit Card,Direct,41,10,549.73,61.05,7,3,4.2,1,0,1,36,101.45833333333333,0.3,0.1,0
C00268,Australia,Male,Free,Clothing & Apparel,Mobile,Credit Card,Social Media,34,8,393.8,46.95,246,0,4.4,0,0,1,81,36.07407407407407,0.0,0.0,0
C00269,Italy,Male,Free,Books,Mobile,Debit Card,Email Campaign,18,4,689.13,157.53,36,1,4.0,0,5,0,121,12.074380165289256,0.25,0.0,1
C00270,Australia,Male,Free,Food & Grocery,Mobile,Credit Card,Email Campaign,37,21,2221.82,92.26,51,5,4.8,1,1,0,774,9.909883720930234,0.23809523809523808,0.047619047619047616,0
C00271,India,Female,Free,Sports & Outdoors,Desktop,Debit Card,Organic Search,35,55,1486.79,28.3,5,11,4.5,6,5,1,133,151.04323308270676,0.2,0.10909090909090909,0
C00272,India,Female,Free,Clothing & Apparel,Mobile,Bank Transfer,Referral,43,14,570.98,43.85,89,3,3.8,0,4,1,66,77.47727272727272,0.21428571428571427,0.0,0
C00273,South Africa,Female,Free,Food & Grocery,Mobile,Debit Card,Organic Search,40,23,2060.31,84.58,167,7,3.8,3,10,0,608,13.81702302631579,0.30434782608695654,0.13043478260869565,0
C00274,UAE,Male,Free,Books,Tablet,Credit Card,Organic Search,24,1,44.15,50.19,30,0,3.8,0,0,0,1397,0.26145311381531855,0.0,0.0,0
C00275,United States,Male,Silver,Sports & Outdoors,Desktop,PayPal,Direct,29,26,990.16,42.42,21,9,4.1,0,8,1,710,13.375352112676056,0.34615384615384615,0.0,0
C00276,India,Female,Silver,Electronics,Tablet,Credit Card,Paid Ad,25,37,2708.3,75.73,16,10,4.5,3,2,0,549,24.616120218579233,0.2702702702702703,0.08108108108108109,0
C00277,United States,Male,Silver,Sports & Outdoors,Desktop,Debit Card,Social Media,34,10,1517.08,138.08,69,1,4.0,0,0,1,139,26.276978417266186,0.1,0.0,0
C00278,Australia,Female,Platinum,Beauty & Personal Care,Desktop,Credit Card,Email Campaign,37,15,758.79,53.63,0,5,4.0,1,1,1,198,27.670454545454543,0.3333333333333333,0.06666666666666667,0
C00279,India,Female,Silver,Electronics,Desktop,PayPal,Organic Search,32,22,2759.43,109.9,44,6,4.8,1,2,1,51,157.55882352941177,0.2727272727272727,0.045454545454545456,0
C00280,United Kingdom,Female,Free,Toys & Games,Tablet,Credit Card,Email Campaign,34,30,4717.38,157.32,73,7,4.0,3,2,0,689,15.903483309143686,0.23333333333333334,0.1,0
C00281,Australia,Female,Free,Electronics,Mobile,PayPal,Email Campaign,32,14,632.08,46.32,14,3,4.4,0,5,0,116,44.081896551724135,0.21428571428571427,0.0,0
C00282,United States,Female,Free,Sports & Outdoors,Desktop,Credit Card,Social Media,26,16,490.88,28.85,36,2,4.8,0,0,0,1531,3.8171129980404963,0.125,0.0,0
C00283,India,Male,Platinum,Home & Kitchen,Mobile,Credit Card,Social Media,37,16,1161.71,82.48,45,3,4.0,1,6,1,493,11.85395537525355,0.1875,0.0625,0
C00284,France,Male,Silver,Electronics,Mobile,Bank Transfer,Social Media,39,31,1121.48,33.0,25,2,3.4,1,12,0,605,18.715289256198346,0.06451612903225806,0.03225806451612903,0
C00285,United Kingdom,Female,Free,Beauty & Personal Care,Mobile,PayPal,Organic Search,20,32,3832.38,128.67,2,3,3.9,1,5,1,224,52.17857142857143,0.09375,0.03125,0
C00286,Canada,Male,Silver,Toys & Games,Desktop,Credit Card,Social Media,37,31,3658.91,137.04,111,7,3.9,2,2,1,209,54.17583732057416,0.22580645161290322,0.06451612903225806,0
